title_id;release_id;year;title;subtitle;distributor;genres;runtime;release_date;earliest_release_date;release_worldwide_gross;release_domestic_gross;release_foreign_gross;release_domestic_opening;title_worldwide_gross;title_domestic_gross;title_foreign_gross;n_theaters_opening;n_theaters_widest;days_in_release;summary;mpaa;country;language;budget;director;writer;cast;production;link_tomato;rating_imdb;rating_count_imdb;rating_metacritic;rating_count_metacritic;rating_tomatometer;rating_count_tomatometer;rating_audience_score;rating_count_audience_score;;
tt0063462;rl4043736577;2018;The Producers;                        (2018 Re-release)                    ;Fathom Events;comedy,music;88;2018,06,3;2002,06,7;263277;216807;46470;120975;375143;328673;46470;629;664;212;producers max bialystock and leo bloom make money by producing a surefire flop;PG;USA;English;941000;Mel Brooks;Mel Brooks;Estelle Winwood, Renée Taylor, David Patch, William Hickey;AVCO Embassy Pictures;http://www.rottentomatoes.com/m/1016819-producers/;76;47152;96;6;90;70;85;56074;;
tt7215444;rl302351873;2018;The Final Year;;Magnolia Pictures;documentary;89;2018,01,19;2018,01,18;262286;191900;70386;67971;262286;191900;70386;35;39;347;a chronicle of the ;Not,Rated;USA;English;;Greg Barker;N/A;Ben Rhodes, Samantha Power, John Kerry, Susan Rice;Magnolia Pictures;https://www.rottentomatoes.com/m/the_final_year;63;2255;67;31;84;103;47;467;;
tt5241760;rl3053880833;2018;Eating You Alive;;Fathom Events;documentary;108;2018,04,5;2018,04,5;260534;260534;;;260534;260534;;;570;271;how and why what we eat is the cause of the chronic diseases that are killing us and changing what we eat can save our lives one bite at a time;;USA;English;;Paul David Kennamer Jr.;N/A;Suzy Amis, Neal Barnard, James Cameron, T. Colin Campbell;Garden Fresh Media;http://www.rottentomatoes.com/m/eating_you_alive;82;535;;;;;;;;
tt0445922;rl1510376961;2018;Across the Universe;                        (2018 Re-release)                    ;Fathom Events;drama,fantasy,history,music,musical,romance;133;2018,07,29;2007,09,14;258618;258618;;118217;29625761;24602291;5023470;439;439;156;the music of ;PG-13;USA;English;45000000;Julie Taymor;Dick Clement (screenplay), Ian La Frenais (screenplay), Julie Taymor (story), Dick Clement (story), Ian La Frenais (story);Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs;Sony;http://www.rottentomatoes.com/m/across_the_universe/;73;102706;56;29;53;177;82;333573;;
tt0094737;rl1275495937;2018;Big;                        (2018 Re-release)                    ;Fathom Events;comedy,drama,fantasy,romance;104;2018,07,15;1988,06,3;258507;258507;;141578;151927281;115227281;36700000;689;722;170;after wishing to be made big a teenage boy wakes the next morning to find himself mysteriously in the body of an adult;PG;USA;English;18000000;Penny Marshall;Gary Ross, Anne Spielberg;Tom Hanks, Elizabeth Perkins, Robert Loggia, John Heard;Twentieth Century Fox Home Entertainment;http://www.rottentomatoes.com/m/big/;73;183871;73;20;97;74;82;401835;;
tt8427036;rl3288827393;2018;Helicopter Eela;;Eros International;drama;135;2018,10,12;2018,10,11;256952;71971;184981;51115;256952;71971;184981;70;70;84;eela is an aspiring playback singer and single mother she has given up all her dreams to raise her only son but now her baby son vivan is all grown up and being a typical young millennial doesnt want his mothers life to revolve around him but being an over protective mother eela has other ideas and joins her sons college to spend more time with him unfortunately her plans backfire and she suffers a backlash from vivan for invading his privacy will helicopter eela manage to salvage her relationship with vivan and find her calling again;;India;Hindi;;Pradeep Sarkar;Mitesh Shah (story and screenplay), Anand Gandhi (story and screenplay), Mitesh Shah (dialogue);Kajol, Riddhi Sen, Tota Roy Chowdhury, Neha Dhupia;N/A;https://www.rottentomatoes.com/m/helicopter_eela;55;799;;;33;9;46;24;;
tt3416536;rl3389294081;2018;Hot Summer Nights;;A24;comedy,crime,drama,romance;107;2018,07,27;2018,07,27;246133;246133;;;246133;246133;;;;;in the summer of 1991 a sheltered teenage boy comes of age during a wild summer he spends in cape cod getting rich from selling pot to gangsters falling in love for the first time partying and eventually realizing that he is in over his head;R;USA;English;;Elijah Bynum;Elijah Bynum;Timothée Chalamet, Maika Monroe, Alex Roe, Emory Cohen;A24;https://www.rottentomatoes.com/m/hot_summer_nights;64;8999;44;18;43;40;57;761;;
tt0295297;rl3657860609;2018;Harry Potter and the Chamber of Secrets;                        (2018 Re-release)                    ;Warner Bros.;adventure,family,fantasy,mystery;161;2018,09,2;2002,11,14;245501;245501;;;879465594;262450136;617015457;;;441;an ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed;PG;UK;English;100000000;Chris Columbus;J.K. Rowling (novel), Steve Kloves (screenplay);Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Griffiths;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_chamber_of_secrets/;74;506204;63;35;83;236;80;1150591;;
tt5700176;rl3909387777;2018;Dark River;;FilmRise;drama,mystery,thriller;90;2018,06,29;2018,02,23;239182;7714;231468;4246;239182;7714;231468;2;2;186;following the death of her father alice ruth wilson returns to her home village for the first time in 15 years to claim the tenancy to the family farm she believes is rightfully hers;Not,Rated;UK;English;;Clio Barnard;Clio Barnard, Lila Rawlings (story development), Rose Tremain (based in part on the novel by);Ruth Wilson, Jonah Russell, Paul Robertson, Sean Bean;Left Bank Pictures;https://www.rottentomatoes.com/m/dark_river_2017;58;2523;69;22;79;58;65;729;;
tt7056772;rl1527154177;2018;Alien Intrusion: Unmasking a Deception;;Fathom Events;documentary;;2018,01,11;2018,01,11;237411;237411;;;237411;237411;;;727;355;a look into the possibility that aliens are actually demonic spirits merely pretending to be extraterrestrials;;USA;English;;Gary Bates;Gary Bates;Gary Bates, Robert Carter, Joseph Darnell, Norio Hayakawa;Fathom Events;https://www.rottentomatoes.com/m/alien_intrusion_unmasking_a_deception;61;114;;;;;;;;
tt6522668;rl1426621953;2018;Diamantino;;Kino Lorber;comedy,drama,fantasy,scifi;96;2019,05,24;2018,11,28;235041;70088;164953;6412;235041;70088;164953;1;5;177;diamantino the worlds premiere soccer star loses his special touch and ends his career in disgrace searching for a new purpose the international icon sets on a delirious odyssey where he confronts neofascism the refugee crisis genetic modification and the hunt for the source of genius;14;Portugal;Portuguese;;Gabriel Abrantes, Daniel Schmidt;Gabriel Abrantes, Daniel Schmidt;Carloto Cotta, Cleo Tavares, Anabela Moreira, Margarida Moreira;Kino Lorber;https://www.rottentomatoes.com/m/diamantino;63;1464;75;15;87;69;61;28;;
tt0078346;rl1845921281;2018;Superman;                        (2018 Re-release)                    ;Fathom Events;action,adventure,drama,scifi;143;2018,11,25;1978,12,15;233585;233585;;102223;300451603;134451603;166000000;394;394;356;an alien orphan is sent from his dying planet to earth where he grows up to become his adoptive homes first and greatest superhero;PG;USA;English;55000000;Richard Donner;Jerry Siegel (character created by: Superman), Joe Shuster (character created by: Superman), Mario Puzo (story), Mario Puzo (screenplay), David Newman (screenplay), Leslie Newman (screenplay), Robert Benton (screenplay);Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty;Warner Bros. Pictures;http://www.rottentomatoes.com/m/superman_the_movie/;73;150739;80;19;94;67;86;285858;;
tt6449336;rl252282369;2018;Belle and Sebastian, Friends for Life;                        (2018 Re-release)                    ;Entertainment One;adventure,family;91;2019,01,25;2015,03,25;229983;105890;124093;38017;33895230;105890;33789340;38;38;296;in the final chapter of the trilogy sebastien will try anything to protect belle from her previous owner;TV-PG;France;French;;Clovis Cornillac;Juliette Sales, Fabien Suarez;Félix Bossuet, Tchéky Karyo, Clovis Cornillac, Thierry Neuvic;N/A;https://www.rottentomatoes.com/m/belle_et_sebastien_3_le_dernier_chapitre;63;368;;;;;;;;
tt5773986;rl3053946369;2018;Studio 54;;Zeitgeist Films;documentary,history;98;2018,10,5;2018,06,15;227062;199767;27295;14909;227062;199767;27295;1;14;408;the story of the notorious 1970s new york city nightclub;TV-MA;USA;English;;Matt Tyrnauer;N/A;Ian Schrager, Steve Rubell, Donald Rubell, Neil Schlesinger;Zeitgeist Films;https://www.rottentomatoes.com/m/studio_54;69;1770;70;22;90;78;75;258;;
tt5938084;rl3338962433;2018;BuyBust;;Well Go USA Entertainment;action,thriller;127;2018,08,10;2018,08,2;223720;178471;45249;77955;223720;178471;45249;25;25;144;an antidrug enforcement agency stages a massive drug bust in the slums of manila;Not,Rated;Philippines;Filipino;;Erik Matti;Anton C. Santamaria (screenplay), Erik Matti (screenplay), Erik Matti (story);Anne Curtis, Brandon Vera, Victor Neri, Arjo Atayde;Well Go USA Entertainment;https://www.rottentomatoes.com/m/buy_bust;58;1367;68;10;81;16;68;409;;
tt7499368;rl2835777025;2018;Fragments of Truth;;Fathom Events;documentary;75;2018,04,24;2018,04,24;219342;219342;;;219342;219342;;;616;252;dr craig evans travels the globe to track down the most ancient new testament manuscripts along the way he highlights groundbreaking new evidence demonstrating the reliability of the new testament manuscripts;;USA;English;100000;Reuben Evans;Reuben Evans;Georgia Angelopoulos, Jacques Berchtold, J. Keith Elliott, Craig A. Evans;Fathom Events;https://www.rottentomatoes.com/m/fragments_of_truth;88;27;;;;;;;;
tt0304141;rl3674637825;2018;Harry Potter and the Prisoner of Azkaban;                        (2018 Re-release)                    ;Warner Bros.;adventure,family,fantasy,mystery;142;2018,09,2;2004,05,31;218774;218774;;;796093802;249975996;546117805;;;441;its harrys third year at hogwarts not only does he have a new defense against the dark arts teacher but there is also trouble brewing convicted murderer sirius black has escaped the wizards prison and is coming after harry;PG;UK;English;130000000;Alfonso Cuarón;J.K. Rowling (novel), Steve Kloves (screenplay);Daniel Radcliffe, Richard Griffiths, Pam Ferris, Fiona Shaw;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_prisoner_of_azkaban/;79;502862;82;40;90;258;86;1167832;;
tt6633182;rl1543800321;2018;Dark Money;;PBS Distribution;documentary;99;2018,07,13;2018,07,13;217932;217932;;8100;217932;217932;;1;20;175;dark money a political thriller examines one of the greatest present threats to american democracy the influence of untraceable corporate money on our elections and elected officials the film takes viewers to montanaa front line in the fight to preserve fair elections nationwideto follow an intrepid local journalist working to expose the reallife impact of the us supreme courts citizens united decision through this gripping story dark money uncovers the shocking and vital truth of how american elections are bought and sold this sundance awardwinning documentary is directedproduced by kimberly reed prodigal sons and produced by katy chevigny eteam;TV-14;USA;English;;Kimberly Reed;Kimberly Reed, Jay Arthur Sterrenberg;Jon Tester, Debra Bonogofsky, Jim Peterson, Ellie Hill;PBS;https://www.rottentomatoes.com/m/dark_money;70;716;72;17;95;43;63;166;;
tt5711672;rl1241875969;2018;Getting Grace;;Hannover House;comedy,drama;112;2018,03,23;2018,03,23;217812;217812;;103831;217812;217812;;60;60;284;grace a teenage girl dying of cancer crashes a funeral home to find out what will happen to her after she dies but ends up teaching awkward funeral director bill how to celebrate life;PG-13;USA;English;;Daniel Roebuck;Jeff Lewis, Daniel Roebuck;Daniel Roebuck, Madelyn Dundon, Marsha Dietlein, Dana Ashbrook;Magic Bean Entertainment;https://www.rottentomatoes.com/m/getting_grace;73;302;;;;;;;;
tt0040897;rl4177954305;2018;The Treasure of the Sierra Madre;;Fathom Events;adventure,drama,western;126;2018,01,14;2018,01,14;215295;215295;;144074;215295;215295;;631;631;352;two americans searching for work in mexico convince an old prospector to help them mine for gold in the sierra madre mountains;Passed;USA;English;3000000;John Huston;John Huston (screenplay), B. Traven (based on the novel by);Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett;WARNER BROTHERS PICTURES;http://www.rottentomatoes.com/m/treasure_of_the_sierra_madre/;82;106081;98;10;100;46;93;26063;;
tt7759626;rl3976562177;2018;Agent Mr Chan;;China Lion Film Distribution;comedy,romance;101;2018,02,23;2018,02,23;208351;208351;;62234;208351;208351;;10;10;312;a disgraced agent is forced to come back for one last undercover assignment;;China;Cantonese;;Jeff Cheung, Jeff Cheung;Chi Wah Wong;Chi Wah Wong, Charmaine Sheh, Cecilia So, Sze-Kwan Cheng;China Lion Film Distribution;https://www.rottentomatoes.com/m/agent_mr_chan;45;370;;;;;;;;
tt6277760;rl3842409985;2018;The Dating Project;;Fathom Events;documentary;71;2018,04,17;2018,04,17;208100;208100;;;208100;208100;;;615;259;five single people try to figure out dating in the age of social media texting hanging out and hooking up;Not,Rated;USA;English;;Jonathan Cipiti;N/A;Kerry Cronin, Christopher Meehan;Fathom Events;https://www.rottentomatoes.com/m/the_dating_project;66;109;;;;;;;;
tt7476784;rl2701559297;2018;Heading Home: The Tale of Team Israel;;Menemsha Films;comedy,documentary,drama,sport;87;2018,12,14;2018,12,14;207533;207533;;12678;207533;207533;;1;7;338;a team of nice jewish baseball players takes on the world;;Israel;English;;Seth Kramer, Daniel A. Miller, Jeremy Newberger;Daniel A. Miller;Ike Davis;Menemsha Films;https://www.rottentomatoes.com/m/heading_home_the_tale_of_team_israel;81;73;;;;8;;;;
tt4967220;rl184845825;2018;Keep the Change;;Kino Lorber;comedy,romance;94;2018,03,16;2018,03,16;202788;202788;;12445;202788;202788;;1;13;291;a new york city romantic comedy keep the change is the unlikely love story of two people who meet in a support group;Not,Rated;USA;English;;Rachel Israel;Rachel Israel;Jessica Walter, Christina Brucato, Evander Duck Jr., Sondra James;Kino Lorber;https://www.rottentomatoes.com/m/keep_the_change_2017;63;665;73;11;100;29;80;198;;
tt5795086;rl3120924161;2018;Gemini;;Neon;crime,drama,mystery,thriller;93;2018,03,30;2018,03,30;200340;200340;;32980;200340;200340;;4;56;277;a heinous crime tests the complex relationship between a tenacious personal assistant and her hollywood starlet boss as the assistant unravels the mystery she must confront her own understanding of friendship truth and celebrity;R;USA;English;;Aaron Katz;Aaron Katz;Lola Kirke, Zoë Kravitz, John Cho, Greta Lee;NEON;https://www.rottentomatoes.com/m/gemini_2017;54;3840;71;30;70;74;42;964;;
tt0048545;rl3607528961;2018;Rebel Without a Cause;                        (2018 Re-release)                    ;Fathom Events;drama;111;2018,09,23;1955,10,27;199963;199963;;116668;199963;199963;;658;660;100;a rebellious young man with a troubled past comes to a new town finding friends and enemies;PG-13;USA;English;1500000;Nicholas Ray;Stewart Stern (screen play), Irving Shulman (adaptation), Nicholas Ray (from a story by);James Dean, Natalie Wood, Sal Mineo, Jim Backus;Warner Bros. Pictures;http://www.rottentomatoes.com/m/rebel_without_a_cause/;77;77633;87;14;96;49;88;58495;;
tt7210348;rl2281997825;2018;Boom for Real: The Late Teenage Years of Jean-Michel Basquiat;;Magnolia Pictures;documentary;78;2018,05,11;2018,05,11;195517;166616;28901;22717;195517;166616;28901;2;14;235;exploring the prefame years of the celebrated american artist jeanmichel basquiat and how new york city its people and its tectonically shifting arts culture of the late 1970s and 80s shaped his vision;Not,Rated;USA;English;;Sara Driver;N/A;Alexis Adler, Fab 5 Freddy, Patricia Field, Coleen Fitzgibbon;Magnolia Pictures;https://www.rottentomatoes.com/m/boom_for_real_the_late_teenage_years_of_jean_michel_basquiat;66;280;72;12;89;47;50;76;;
tt0330373;rl3691415041;2018;Harry Potter and the Goblet of Fire;                        (2018 Re-release)                    ;Warner Bros.;adventure,family,fantasy,mystery;157;2018,09,2;2005,11,16;188716;188716;;;896346229;290417905;605928323;;;441;a young wizard finds himself competing in a hazardous tournament between rival schools of magic but he is distracted by recurring nightmares;PG-13;UK;English;150000000;Mike Newell;Steve Kloves (screenplay), J.K. Rowling (novel);Eric Sykes, Timothy Spall, David Tennant, Daniel Radcliffe;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_goblet_of_fire/;77;501611;81;38;88;254;74;34153607;;
tt9386922;rl2735113729;2018;Twiceland;;CJ Entertainment;documentary;;2018,12,7;2018,12,7;186078;52874;133204;;186078;52874;133204;;19;344;the girl group twices bigscreen film is the movie version of their world tour twiceland zone 2 fantasy park;;South Korea;Korean;;Jin-young Park;N/A;N/A;CJ Entertainment America;https://www.rottentomatoes.com/m/twiceland;91;29;;;;;;;;
tt1201607;rl3490088449;2018;Harry Potter and the Deathly Hallows: Part 2;                        (2018 Re-release)                    ;Warner Bros.;adventure,drama,fantasy,mystery;130;2018,09,2;2011,07,13;181938;181938;;;1341932398;381409310;960523087;;;441;harry ron and hermione search for voldemorts remaining horcruxes in their effort to destroy the dark lord as the final battle rages on at hogwarts;PG-13;USA;English;125000000;David Yates;Steve Kloves (screenplay), J.K. Rowling (novel);Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011/;81;708234;87;41;96;329;89;391237;;
tt4151320;rl2332329473;2018;Always at The Carlyle;;Good Deed Entertainment;documentary;92;2018,05,11;2018,05,11;174251;174251;;9239;174251;174251;;1;23;235;the iconic carlyle hotel has been an international destination for a particular jetset as well as a favorite haunt of the most discernible new yorkers;PG-13;USA;English;;Matthew Miele;Matthew Miele;Woody Allen, Wes Anderson, Anthony Bourdain, Rob Bowman;Good Deed Entertainment;https://www.rottentomatoes.com/m/always_at_the_carlyle;62;304;49;12;58;31;58;75;;
tt6269368;rl1896252929;2018;The Clovehitch Killer;;IFC Films;crime,drama,mystery,thriller;109;2018,11,16;2018,11,16;167994;8208;159786;5175;167994;8208;159786;26;26;365;a pictureperfect family is shattered when the work of a serial killer hits too close to home dylan mcdermott stars in this chilling portrait of allamerican evil;Unrated;USA;English;;Duncan Skiles;Christopher Ford;Dylan McDermott, Charlie Plummer, Samantha Mathis, Madisen Beaty;IFC Midnight;https://www.rottentomatoes.com/m/the_clovehitch_killer;65;12166;59;11;77;31;68;719;;
tt6360332;rl1174832641;2018;Is Genesis History?;                        (2018 Re-release)                    ;Fathom Events;documentary;100;2018,02,22;2017,02,23;166763;166763;;;2737155;2737155;;;842;313;explore the world to see how it intersects with the stories related in genesis del tackett of the truth project hikes through canyons climbs mountains and dives below the sea to examine two competing views  one compelling truth;Not,Rated;USA;English;;Thomas Purifoy;Thomas Purifoy;Del Tackett, Kevin L. Anderson, Steve A. Austin, Steven W. Boyd;Compass Cinema;https://www.rottentomatoes.com/m/is_genesis_history;41;1401;;;;;;;;
tt6208950;rl3926361601;2018;The Samuel Project;;in8 Releasing;drama;92;2018,09,28;2018,09,28;161565;161565;;11087;161565;161565;;2;2;415;eli an outcast teen connects with his isolated grandfather samuel for the first time and uncovers his surprising past when he makes his grandpa the subject of an animated art project for school;PG-13;USA;English;;Marc Fusco;Marc Fusco (story), Marc Fusco, Chris Neighbors (story), Chris Neighbors, Steve Weinberger (story);Liza Lapira, Hal Linden, Michael B. Silver, Mateo Arias;N/A;https://www.rottentomatoes.com/m/the_samuel_project;80;84;;;;;;;;
tt7958740;rl2651227649;2018;The Last Resort;;Kino Lorber;documentary,history;70;2018,12,21;2018,12,21;158646;158646;;1844;158646;158646;;1;13;331;an uncannily revealing portrait of american photographers andy sweet and gary monroe and the vibrant community of jewish retirees they obsessively focused their cameras lens on in the sunburned paradise of 1970s miami beach;;USA;English;;Dennis Scholl(co-director), Kareem Tabsch(co-director);N/A;Edna Buchanan, Susan Gladstone, Stan Hughes, Mitchell Kaplan;Kino Lorber;https://www.rottentomatoes.com/m/the_last_resort_2018;73;111;76;6;91;11;86;19;;
tt5157326;rl4177888769;2018;Western;;The Cinema Guild;drama;121;2018,02,16;2018,02,16;155215;41072;114143;6688;155215;41072;114143;1;7;319;german construction workers building a dam near a bulgarian village interact with the locals and soon the troubles arise both with the locals and among themselves;Unrated;Germany;German;1800000;Valeska Grisebach;Valeska Grisebach;Meinhard Neumann, Reinhardt Wetrek, Syuleyman Alilov Letifov, Veneta Fragnova;Cinema Guild;https://www.rottentomatoes.com/m/western_2017;70;2894;81;13;96;71;72;703;;
tt7525514;rl688358913;2018;Bad Reputation;;Magnolia Pictures;biography,documentary,music;93;2018,09,28;2018,09,28;154190;148568;5622;130675;154190;148568;5622;196;196;95;documentary about rock star joan jett;R;USA;English;;Kevin Kerslake;Joel Marcus;Eric Ambel, Billie Joe Armstrong, Gene Baur, Rodney Bingenheimer;Magnolia Pictures;https://www.rottentomatoes.com/m/bad_reputation_2018;73;632;66;15;78;36;84;129;;
tt9283056;rl1728480769;2018;The Tag-Along: The Devil Fish;;China Lion Film Distribution;horror;114;2018,12,7;2018,11,29;153895;20726;133169;10974;153895;20726;133169;8;8;344;the devil fish which manipulated by juonlike ghost a little girl in red dress targets tigermans mother then tigerman tries excising his mother from the devil fish and a little girl in red dress;;Taiwan;Mandarin;;David Chuang;N/A;Joe Shu-Wei Chang, Jen-Shuo Cheng, Vivian Hsu, Francesca Kao;China Lion Film Distribution;https://www.rottentomatoes.com/m/the_tag_along_the_devil_fish;52;264;;;;;;;;
tt0926084;rl3741746689;2018;Harry Potter and the Deathly Hallows: Part 1;                        (2018 Re-release)                    ;Warner Bros.;adventure,family,fantasy,mystery;146;2018,09,2;2010,11,17;148263;148263;;;960666490;296347721;664318768;;;441;as harry ron and hermione race against time and evil to destroy the horcruxes they uncover the existence of the three most powerful objects in the wizarding world the deathly hallows;PG-13;UK;English;150000000;David Yates;Steve Kloves (screenplay), J.K. Rowling (novel);Bill Nighy, Emma Watson, Richard Griffiths, Harry Melling;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_1/;77;437366;65;42;77;276;85;351361;;
tt0063350;rl3271984641;2018;Night of the Living Dead;                        (2018 Re-release)                    ;Fathom Events;horror;96;2018,10,24;2017,10,13;147423;147423;;;236452;236452;;;567;69;a ragtag group of pennsylvanians barricade themselves in an old farmhouse to remain safe from a bloodthirsty flesheating breed of monsters who are ravaging the east coast of the united states;Not,Rated;USA;English;114000;George A. Romero;John A. Russo (screenplay), George A. Romero (screenplay);Duane Jones, Judith O'Dea, Karl Hardman, Marilyn Eastman;Continental Distributing Inc.;http://www.rottentomatoes.com/m/1015052-night_of_the_living_dead/;79;108120;89;17;97;66;88;130428;;
tt0031679;rl3473311233;2018;Mr. Smith Goes to Washington;                        (2018 Re-release)                    ;Fathom Events;comedy,drama;129;2018,10,14;1939,10,19;144738;144738;;83205;144738;144738;;577;590;79;a naive man is appointed to fill a vacancy in the united states senate his plans promptly collide with political corruption but he doesnt back down;Not,Rated;USA;English;1900000;Frank Capra;Sidney Buchman (screen play), Lewis R. Foster (story);Jean Arthur, James Stewart, Claude Rains, Edward Arnold;ITVS;http://www.rottentomatoes.com/m/can_mr_smith_get_to_washington_anymore/;81;100191;73;9;85;13;82;1628;;
tt7475540;rl3808921089;2018;The Price of Everything;;Home Box Office (HBO);documentary;98;2018,10,19;2018,10,19;144446;87400;57046;16817;144446;87400;57046;1;8;77;with unprecedented access to pivotal artists and the whitehot market surrounding them this film dives deep into the contemporary art world holding a funhouse mirror up to our values and our times  where everything can be bought and sold;TV-14;USA;English;;Nathaniel Kahn;N/A;Jeff Koons, Paul Schimmel, Larry Poons, Stefan Edlis;Hot & Sunny Productions;https://www.rottentomatoes.com/m/the_price_of_everything;72;674;76;16;92;51;100;97;;
tt6774212;rl1929741825;2018;Aiyaary;;Reliance Entertainment;action,thriller;157;2018,02,16;2018,02,15;143108;143108;;;143108;143108;;;;;after finding out about an illegal arms deal a military intelligence officer goes rogue with highly sensitive data related to his organization causing his mentor a colonel to hunt him down;Not,Rated;India;Hindi;;Neeraj Pandey;Neeraj Pandey;Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra;Reliance Entertainment;https://www.rottentomatoes.com/m/aiyaary;52;3539;;;22;9;40;60;;
tt6859352;rl906462721;2018;Support the Girls;;Magnolia Pictures;comedy,drama;93;2018,08,24;2018,08,24;139550;129124;10426;51167;139550;129124;10426;33;35;130;the general manager at a highwayside sports bar with curves has her incurable optimism and faith in her girls her customers and herself tested over the course of a long strange day;R;USA;English;;Andrew Bujalski;Andrew Bujalski;Regina Hall, Haley Lu Richardson, Dylan Gelula, Zoe Graham;Magnolia Pictures;https://www.rottentomatoes.com/m/support_the_girls;64;5215;85;34;91;149;65;445;;
tt5836706;rl3691480577;2018;Head Full of Honey;;Warner Bros.;comedy,drama;127;2018,11,30;2018,11,30;138844;12350;126494;8715;138844;12350;126494;4;4;351;a man suffering from alzheimers embarks on a final road trip with his granddaughter;PG-13;Germany;English;;Til Schweiger;"Hilly Martinek (based on the picture ""Honig im Kopf"" written by), Til Schweiger (based on the picture ""Honig im Kopf"" written by), Til Schweiger (screenplay by), Lo Malinke (screenplay by), Jojo Moyes (screenplay by)";Leigh Gill, Claire Forlani, Emily Mortimer, Eric Roberts;Warner Bros. Pictures;https://www.rottentomatoes.com/m/head_full_of_honey;37;832;;;0;6;82;58;;
tt2967856;rl1259046401;2018;Another Day of Life;;GKIDS;animation,biography;85;2019,09,13;2018,10,26;134801;3190;131611;1691;134801;3190;131611;2;2;65;a gripping story of a threemonthlong journey that renowned polish reporter ryszard kapuscinski took across angola ravaged by a war in which the front lines shifted like a kaleidoscope from one day to the next;;Poland;English;7700000;Raúl de la Fuente, Damian Nenow;Raúl de la Fuente (screenplay), Amaia Remirez (screenplay), Niall Johnson (screenplay), David Weber (screenplay), Damian Nenow (screenplay), Ryszard Kapuscinski (book);Miroslaw Haniszewski, Vergil J. Smith, Tomasz Zietek, Olga Boladz;GKIDS;https://www.rottentomatoes.com/m/another_day_of_life;73;1052;78;4;88;17;88;33;;
tt0373889;rl3708192257;2018;Harry Potter and the Order of the Phoenix;                        (2018 Re-release)                    ;Warner Bros.;action,adventure,family,fantasy,mystery;138;2018,09,2;2007,07,11;132522;132522;;;938580405;292353413;646226991;;;441;with their warning about lord voldemorts return scoffed at harry and dumbledore are targeted by the wizard authorities as an authoritarian bureaucrat slowly seizes power at hogwarts;PG-13;UK;English;150000000;David Yates;Michael Goldenberg (screenplay), J.K. Rowling (novel);Daniel Radcliffe, Harry Melling, Jason Boyd, Richard Macklin;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_order_of_the_phoenix/;75;466226;71;37;78;251;81;2332952;;
tt0108002;rl2399569409;2018;Rudy;                        (2018 Re-release)                    ;Fathom Events;biography,drama,sport;114;2018,08,28;1993,10,15;131200;131200;;85349;22881563;22881563;;656;656;126;rudy has always been told that he was too small to play college football but he is determined to overcome the odds and fulfill his dream of playing for notre dame;PG;USA;English;;David Anspaugh;Angelo Pizzo;Sean Astin, Jon Favreau, Ned Beatty, Greta Lind;Sony Pictures Home Entertainment;http://www.rottentomatoes.com/m/rudy/;75;51732;71;22;78;46;90;127216;;
tt7695014;rl34047489;2018;Saheb Biwi Aur Gangster 3;;Reliance Big Pictures;action,crime,drama,thriller;140;2018,07,27;2018,07,26;130403;130403;;;130403;130403;;;;;the royal saga of deceit conspiracy greed and lust continues in the third installment of the series as the saheb and biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain;;India;Hindi;;Tigmanshu Dhulia;Sanjay Chauhan, Tigmanshu Dhulia;Sanjay Dutt, Jimmy Sheirgill, Mahie Gill, Chitrangda Singh;Jar Pictures;https://www.rottentomatoes.com/m/saheb_biwi_aur_gangster_3;43;631;;;25;8;20;46;;
tt0417741;rl3724969473;2018;Harry Potter and the Half-Blood Prince;                        (2018 Re-release)                    ;Warner Bros.;action,adventure,family,fantasy,mystery;153;2018,09,2;2009,07,15;130081;130081;;;934326396;302305431;632020964;;;441;as harry potter begins his sixth year at hogwarts he discovers an old book marked as the property of the halfblood prince and begins to learn more about lord voldemorts dark past;PG;UK;English;250000000;David Yates;Steve Kloves (screenplay), J.K. Rowling (novel);Daniel Radcliffe, Michael Gambon, Dave Legeno, Elarica Johnson;Warner Bros. Pictures;http://www.rottentomatoes.com/m/harry_potter_and_the_half_blood_prince/;76;430534;78;36;83;276;78;1558846;;
